Date,INFY_Close,INFY_Volume,WIPRO_Close,WIPRO_Volume,HCLTECH_Close,HCLTECH_Volume,TCS_Close,TCS_Volume,INFY_Return,WIPRO_Return,HCLTECH_Return,TCS_Return,Tech_Sector_Return,INFY_Cumulative,WIPRO_Cumulative,HCLTECH_Cumulative,TCS_Cumulative,Tech_Sector_Cumulative,INFY_Volatility,WIPRO_Volatility,HCLTECH_Volatility,TCS_Volatility,Tech_Sector_Volatility,Tech_Sector_Volume
2010-08-13,2777.25,695226,415.0,731739,411.05,896035,854.4,1294953,0.0016409997475386184,0.008137981294789265,0.024040857000498406,0.001113129064385543,0.008733241776802958,1.8092244552294723,0.7343183225692256,1.2913917687715952,0.8648210941849287,1.587525842234804,0.22154226962687953,0.8479553936350334,0.29677857594234625,0.28780478699387113,0.30646491283088734,904488.25
2010-08-16,2761.9,649201,414.15,779561,401.3,571195,854.1,659549,-0.005527050139526479,-0.0020481927710843673,-0.023719742123829213,-0.000351123595505598,-0.007911527157486414,1.7992247809517614,0.7328142970892645,1.2607602890354974,0.8645174350928694,1.5749660884207517,0.2216302693385771,0.8474029276286215,0.30097363602510724,0.28773482593106675,0.3066549922310381,664876.5
2010-08-17,2750.5,642580,411.85,1230541,396.35,574661,850.2,866598,-0.004127593323436818,-0.005553543402148864,-0.012334911537503102,-0.004566210045662045,-0.006645564577187707,1.7917983127585428,0.728744581084664,1.2452089224002476,0.8605698668960984,1.564499549573271,0.214757174416282,0.8467037604470259,0.28780632084092195,0.2821502642018348,0.30097569476749636,828595.0
2010-08-18,2807.25,766018,420.6,806474,409.15,736335,871.1,1444458,0.020632612252317717,0.021245599125895298,0.032294689037466684,0.024582451187955767,0.024688837900908867,1.828767792580047,0.7442271963195572,1.2854225573358427,0.8817247836428973,1.6031252253487305,0.20733223128832853,0.8459905680225622,0.2877614282311342,0.26477422994777816,0.2955803313728242,938321.25
2010-08-19,2804.6,603343,419.55,720873,406.1,370072,872.05,1074267,-0.000943984326298053,-0.0024964336661912334,-0.007454478797506936,0.001090575134886862,-0.00245108041377734,1.8270414644474127,0.74236928249137,1.2758404021363454,0.8826863707677517,1.5991958365080456,0.2068189484148595,0.8453150457829014,0.2879166183614133,0.26475520816561027,0.2950913724965614,692138.75
2010-08-20,2769.6,578103,411.7,562552,407.75,557710,868.95,873198,-0.012479497967624598,-0.018710523179597205,0.004063038660428342,-0.0035548420388737956,-0.007670456131416814,1.8042409042050753,0.7284791648234943,1.2810241910147617,0.8795485601498055,1.5869292749985662,0.20715862450192984,0.8451290093559044,0.2857620281092678,0.2643639937816891,0.2941745373212026,642890.75
2010-08-23,2803.15,563979,412.95,492207,409.1,301323,870.4,524915,0.012113662622761368,0.0030361914015060165,0.003310852237890849,0.0016686805915184788,0.005032346713419178,1.8260968698088016,0.7306909669999077,1.2852654728243753,0.8810162457614256,1.594915253320034,0.20780313602785153,0.8447776412560053,0.2846110664907739,0.2630043795234533,0.2943633176927147,470606.0
2010-08-24,2765.25,655944,408.1,716477,409.15,360252,870.7,1325237,-0.013520503719030463,-0.011744763288533688,0.00012221950623314548,0.00034466911764718944,-0.006199594595920954,1.8014071202892419,0.722109174555424,1.2854225573358424,0.881319904853485,1.585027425334599,0.20805157921914946,0.8445609510390147,0.2674109193099258,0.26253393687889715,0.2917402529383871,764477.5
2010-08-25,2770.9,437751,399.55,841770,409.55,1001876,871.2,1189984,0.0020432148991953447,-0.020950747365841682,0.000977636563607609,0.0005742506029631222,-0.0043389113250189015,1.8050877821569336,0.7069804476687569,1.2866792334275798,0.8818260033402505,1.578150131888349,0.20779354172973388,0.8450072803865548,0.2663374471917691,0.260021847625622,0.29151358788545273,867845.25
2010-08-26,2765.65,979373,399.8,1328117,413.9,3149117,876.5,2102214,-0.0018946912555487527,0.0006257039169064171,0.01062141374679526,0.00608356290174461,0.003858997327474384,1.801667698120583,0.7074228081040395,1.3003455859252235,0.887190647299965,1.5842402090296595,0.2032003172980414,0.8445613078220251,0.2631448956251901,0.25886681264417605,0.2893708040108726,1889705.25
2010-08-27,2709.9,871725,396.95,629648,403.35,599904,856.05,638257,-0.02015800987109717,-0.007128564282141148,-0.025489248610775395,-0.02333143183114661,-0.01902681364879008,1.7653496628774314,0.702379899141817,1.2672007540056511,0.866491219191255,1.5540971657975318,0.20621806007642257,0.8444663663360379,0.2654508269549286,0.264144312935013,0.29125640118952395,684883.5
2010-08-30,2700.45,597646,398.0,997302,393.3,669964,845.65,779285,-0.00348721355031556,0.0026451694168032613,-0.024916325771662362,-0.012148823082763882,-0.009476798246984636,1.7591935116120003,0.7042378129700043,1.2356267672007502,0.8559643706665321,1.5393693005010578,0.20168795481574917,0.8446601113208742,0.26090764509291786,0.26319471839804076,0.2894424411815739,761049.25
2010-08-31,2713.85,965285,400.25,1024542,382.55,1386003,843.75,1223937,0.004962135940306256,0.005653266331658191,-0.02733282481566235,-0.002246792408206688,-0.0047410537379761475,1.7679228689619237,0.7082190568875483,1.2018535972353088,0.8540411964168231,1.5320710679247915,0.20142720128122818,0.8447719407918236,0.262696170223518,0.26304180246894043,0.28855332491357405,1149941.75
2010-09-01,2776.15,1266475,403.55,1944613,386.1,1713281,858.4,1372742,0.02295631667188691,0.008244846970643316,0.009279832701607704,0.017362962962963024,0.014460989826775239,1.8085078661932845,0.7140582146332795,1.213006597549478,0.868869882079053,1.5542263320519487,0.2051377451214726,0.8447301738746602,0.26309976186819695,0.25963804307009547,0.2887338028270473,1574277.75
2010-09-02,2753.0,425314,403.45,657454,403.9,1427176,844.1,1379400,-0.00833888658754034,-0.0002478007681824268,0.046102046102046046,-0.016658900279589828,0.005214114616683363,1.793426924204424,0.7138812704591664,1.26892868363179,0.8543954653575591,1.5623302462875348,0.20551696528710595,0.842995331002166,0.27845248479666795,0.2588740927257134,0.2871704879225942,972336.0
2010-09-03,2777.45,950836,401.3,696142,402.1,698626,837.3,1388985,0.00888122048674167,-0.005329037055397112,-0.004456548650656034,-0.00805591754531465,-0.0022400706911565316,1.8093547441451425,0.7100769707157355,1.263273641218972,0.8475125259375478,1.5588305160929188,0.2057505952670853,0.8425332620813637,0.27848932700559187,0.2589466914106618,0.28696510388370167,933647.25
2010-09-06,2831.65,798899,405.25,1119657,405.85,690536,855.35,1143989,0.019514302687717144,0.009843010216795456,0.009326038298930639,0.02155738683864805,0.015060184510522823,1.8446630402918478,0.7170662655932016,1.2750549795790096,0.8657826813097832,1.582306791285912,0.1893913586436277,0.837405284608322,0.2727990415313473,0.25610434759730255,0.2787201500786183,938270.25
2010-09-07,2864.95,1040159,408.25,1581728,401.85,799835,871.35,1242118,0.011759927957198046,0.007402837754472591,-0.009855858075643709,0.01870579295025432,0.007003175146570312,1.8663561447509858,0.7223745908165936,1.2624882186616362,0.8819778328862801,1.5933879628808947,0.1904853514030673,0.21860806607086772,0.273028650665247,0.2547497931710681,0.1829928916890685,1165960.0
2010-09-08,2879.4,1173312,410.55,1355859,405.75,883553,879.05,2094739,0.005043718040454559,0.005633802816901401,0.009705113848450964,0.008836862340046991,0.007304874261463479,1.8757695189081796,0.7264443068211941,1.2747408105560754,0.8897717495824691,1.605027461599469,0.189094607599396,0.21888628479269046,0.2732936451118187,0.2544182080086725,0.18326635419786738,1376865.75
2010-09-09,2895.0,948924,408.0,1039049,410.1,804477,874.7,1469079,0.005417795374036194,-0.006211180124223614,0.010720887245841082,-0.0049485239747453225,0.0012447446302270848,1.8859320543304783,0.7219322303813109,1.288407163053719,0.8853686927476091,1.607025310913662,0.1892714552784599,0.21803214220360273,0.2736022312141936,0.25482504036772535,0.1831138932860005,1065382.25
2010-09-13,2936.9,831311,403.2,1499094,410.55,494066,879.75,1174705,0.014473229706390311,-0.01176470588235301,0.001097293343087058,0.005773408025608662,0.002394806298183255,1.913227582163448,0.7134389100238837,1.2898209236569236,0.8904802874639408,1.6108738252495782,0.19081979781517372,0.21855214863149425,0.2730726081247432,0.2543893579703349,0.18299191305849552,999794.0
2010-09-14,2975.6,1220893,417.9,1577855,409.3,501768,895.35,1535519,0.013177159590043841,0.03645833333333326,-0.0030446961393253424,0.017732310315430544,0.016080776774870575,1.9384384873456895,0.7394497036185044,1.2858938108702442,0.9062705602510253,1.6367779276458985,0.19226985520761405,0.22927751340579514,0.2731011445639616,0.25630919249029005,0.18536214951175253,1209008.75
2010-09-15,3052.85,1793081,428.05,1954121,422.8,1561992,914.8,2780197,0.02596115069229743,0.024288107202680154,0.032983141949670225,0.0217233484112358,0.026238937063970902,1.98876258102342,0.7574095372909807,1.3283066289663799,0.9259577913862042,1.6797252406770957,0.19691168528953784,0.22985019722671582,0.2768455137375833,0.2577313731032071,0.1886080858257906,2022347.75
2010-09-16,2965.95,886123,423.45,1537194,417.5,515340,895.4,1167132,-0.028465204644840147,-0.010746408129891472,-0.012535477767265824,-0.02120682116309569,-0.018238477926273283,1.9321520471645879,0.7492701052817796,1.31165567075086,0.9063211700997018,1.6490896089528024,0.20537512120588128,0.23090290273207764,0.27500140086982544,0.2619394680083513,0.19300551780311118,1026447.25
2010-09-17,2970.15,1077061,420.25,931203,419.25,565580,913.8,1503989,0.0014160724219896004,-0.007556972487896996,0.004191616766467066,0.020549475094929548,0.0046500479488723045,1.9348881143936685,0.7436078917101615,1.317153628652211,0.924945594412673,1.65675795470642,0.20472293843909253,0.23106726720240944,0.2699994355919004,0.2616362230590355,0.19178316032829165,1019458.25
2010-09-20,3008.6,628247,420.35,972372,422.1,774866,912.25,1209554,0.012945474134302914,0.0002379535990482129,0.006797853309481239,-0.001696213613482156,0.0045712668573375526,1.959936158431322,0.7437848358842746,1.3261074458058397,0.9233766891036999,1.6643314374353997,0.2031074230603146,0.2205892831189805,0.2675039169970093,0.2576991858354964,0.1860067606288187,896259.75
2010-09-21,3059.15,1152989,435.3,2499589,428.3,1541483,953.95,2498592,0.01680183474041086,0.035565600095158745,0.014688462449656381,0.045711153740750854,0.02819176275649421,1.9928666818670409,0.7702379899141779,1.3455859252277684,0.9655853028999446,1.7112518744677536,0.20456567681865487,0.23011374510954416,0.2682206273648276,0.2718759444562932,0.19272499720003997,1923163.25
2010-09-22,3014.3,1350805,439.65,2517678,421.1,959064,935.25,2015533,-0.014660935227105543,0.009993108201240553,-0.016810646742937196,-0.019602704544263383,-0.010270294578266392,1.9636493925279315,0.7779350614880963,1.3229657555764962,0.9466572194949139,1.6936768136193592,0.20675523848883123,0.22870248592749876,0.2709080974832306,0.2735930934357056,0.19302662609187912,1710770.0
2010-09-23,3022.9,1397672,443.15,1701184,411.5,573089,931.35,1663618,0.0028530670470756636,0.007960877971113334,-0.022797435288530066,-0.004170008019246163,-0.004038374572396808,1.9692518159017631,0.7841281075820536,1.2928055293747998,0.9427096512981428,1.6868371122413806,0.20672309763860144,0.22674818680426487,0.27546800625843043,0.2736477254989274,0.19327400663090638,1333890.75
2010-09-24,3049.1,1098940,447.05,1465925,421.45,738062,931.95,1369392,0.008667173905851921,0.008800631840234718,0.024179829890643934,0.0006442261233692292,0.01057296544002495,1.9863196638545983,0.7910289303724632,1.3240653471567663,0.9433169694822613,1.7046719827320604,0.2061823611833002,0.22009869205387145,0.2789670163116181,0.2669733320412698,0.19047119753638653,1168079.75
2010-09-27,3032.6,901290,444.6,1018255,417.65,525447,927.6,1711645,-0.0054114328818339885,-0.005480371323118183,-0.009016490686914236,-0.004667632383711595,-0.006143981818894501,1.975570828311782,0.7866937981066932,1.3121269242852613,0.9389139126474012,1.6941985090629759,0.20403161991520663,0.21456606695497007,0.2723375187866753,0.26639748955014564,0.19129607306414154,1039159.25
2010-09-28,3016.6,776143,441.5,971361,414.05,736903,919.65,1260857,-0.005276000791400115,-0.006972559604138562,-0.00861965760804495,-0.008570504527813716,-0.007359680632849336,1.9651477150581422,0.7812085287091881,1.3008168394596253,0.9308669467078293,1.6817297491076229,0.20437399416218893,0.214575885665917,0.2732566251541637,0.2667813899997681,0.19238534156608092,936316.0
2010-09-29,3031.05,1121615,442.35,1115818,417.2,551900,920.35,1685097,0.004790161108532809,0.0019252548131369895,0.0076077768385460764,0.000761159136628109,0.003771087974210996,1.9745610892153358,0.7827125541891491,1.310713163682057,0.9315754845893011,1.6880716999403556,0.20253985286165907,0.21178237911058082,0.2725497678021739,0.2623108974917991,0.1894765465740971,1118607.5
2010-09-30,3050.5,1708227,449.45,1641695,420.75,952927,926.95,3780462,0.006416918229656288,0.01605063863456535,0.008509108341323124,0.007171184875319092,0.009536962520215964,1.9872316862642916,0.7952755905511768,1.3218661639962261,0.9382559846146059,1.704170776474124,0.20270882699496,0.21222326781623244,0.2713864778958506,0.26231040516385107,0.1896153454180819,2020827.75
2010-10-01,3102.15,1010814,461.7,2010238,430.9,1149704,961.6,1663078,0.016931650549090405,0.027255534542218296,0.024123588829471077,0.037380656993365236,0.026422857728536253,2.0208787987361982,0.8169512518800275,1.3537543198240614,0.9733286097474566,1.7491998384460292,0.20274920617835077,0.21822574025580557,0.2745317134681256,0.27026358658471444,0.19493264902183388,1458458.5
2010-10-04,3078.45,954580,464.3,1495178,435.7,1639838,955.8,1070478,-0.007639862675886122,0.005631362356508518,0.011139475516361186,-0.0060316139767055965,0.0007748403050694963,2.005439562229244,0.8215518004069672,1.3688344329249096,0.9674578673009764,1.7505551889824784,0.20136692373797255,0.21688684861960275,0.27499811548106456,0.27065322585019563,0.19465490227857707,1290018.5
2010-10-05,3084.7,648644,461.1,780545,433.05,954588,950.25,1105832,0.0020302424921632145,-0.0068920956278267775,-0.0060821666284139875,-0.005806654111738863,-0.004187668468954103,2.009511090843947,0.8158895868353491,1.3605089538171498,0.961840174097879,1.7432244442144125,0.20092452386927223,0.2140910295225488,0.2753111757037468,0.268511320015692,0.193345134719071,872402.25
2010-10-06,3103.8,723566,464.9,508408,433.75,519955,959.65,919480,0.006191850098875129,0.008241162437649052,0.0016164415194550585,0.009892133649039625,0.006485396926254716,2.0219536822904796,0.8226134654516456,1.36270813697769,0.9713548256490708,1.7545299466666926,0.18713688805330894,0.21171451642472594,0.2737875537110676,0.2638368127133638,0.1876790731880312,667852.25
2010-10-07,3053.45,854209,457.7,805728,429.8,425688,948.8,986470,-0.01622205038984481,-0.015487201548720186,-0.009106628242074866,-0.011306205387380808,-0.013030521392005168,1.9891534477704311,0.8098734849155048,1.3502984605717838,0.960372488486259,1.7316675066637384,0.18577751267521272,0.21288110051527867,0.2734675926448892,0.26552773484282427,0.18852877593525977,768023.75
2010-10-08,3076.3,818520,462.5,1002488,433.15,306191,942.6,1347998,0.007483338518724736,0.010487218702206702,0.007794322940902765,-0.006534569983136507,0.004807577544674424,2.0040389563857857,0.818366805272932,1.3608231228400842,0.9540968672503666,1.739992632483617,0.18593516062240806,0.2133114076191981,0.27360891245982955,0.2660065737217742,0.18844406455071763,868799.25
2010-10-11,3074.45,561729,463.65,486194,430.75,288577,940.9,1532685,-0.0006013717777850758,0.0024864864864864167,-0.005540805725499198,-0.001803522172713845,-0.0013648032973779256,2.0028337839158334,0.8204016632752322,1.3532830662896602,0.9523761323953637,1.7376178848013901,0.18577169830787343,0.21327822469526295,0.2608624171231027,0.23188767949042965,0.18037192965724658,717296.25
2010-10-12,3075.2,578203,463.45,1403407,429.65,323885,950.7,1304451,0.00024394607165501014,-0.0004313598619648529,-0.002553685432385433,0.0104155595706239,0.001918615086982156,2.0033223673495977,0.8200477749270061,1.3498272070373825,0.962295662735968,1.74095170469058,0.18560146559835414,0.21329370638766434,0.26006937126825275,0.23145907618147657,0.18037192282374295,902486.5
2010-10-13,3152.85,1628063,483.4,2631940,444.25,1701659,992.85,2675302,0.02525039021852238,0.043046714855971446,0.03398114744559533,0.04433575260334477,0.03665350128085848,2.053907038858669,0.8553481376625628,1.3956958843857958,1.0049597651703015,1.8047636802283689,0.1912997025924622,0.22864129478058712,0.26410107267528327,0.24682552329125593,0.19327416653099824,2159241.0
2010-10-14,3185.25,1149172,490.45,2415464,438.85,889630,986.05,1474543,0.010276416575479397,0.014584195283409152,-0.012155317951603739,-0.006848970136475896,0.0014640809427022283,2.07501384319729,0.867822701937534,1.3787307571473417,0.9980768257502903,1.8074060003386723,0.19195629067726333,0.22798465977676233,0.2659329567087533,0.24541144669860615,0.19264436726277215,1482202.25
2010-10-15,3076.3,3233795,473.45,2034277,431.4,556800,950.3,2858899,-0.034204536535593744,-0.03466204506065862,-0.01697618776347276,-0.03625576796308505,-0.030524634330702544,2.0040389563857857,0.8377421923383127,1.3553251649387335,0.9618907839465554,1.7522355930912168,0.2054202785566524,0.2406060906084741,0.26888931727529797,0.25808088053674555,0.20419931072590403,2170942.75
2010-10-18,3107.05,1573887,467.85,2591954,446.45,1016664,981.25,2240367,0.009995774144264225,-0.011828070545992109,0.0348864163189615,0.032568662527622916,0.016405695611214133,2.024070877170125,0.827833318587981,1.4026076028903514,0.9932182802773414,1.7809822368706067,0.20512383743285736,0.2415874369544822,0.27684269327118377,0.265021260229056,0.2062321991199206,1855718.0
2010-10-19,3010.2,1759714,464.5,957381,439.25,680325,967.75,1100456,-0.03117104649104463,-0.007160414662819359,-0.01612722589315707,-0.013757961783439465,-0.01705416220761513,1.9609784697566857,0.8219056887551932,1.3799874332390791,0.9795536211346723,1.7506090769141343,0.2157711295393795,0.24234944972723432,0.2796499093795726,0.2664544505590175,0.20994508218428298,1124469.0
2010-10-20,3018.6,886732,464.0,761998,426.1,765122,963.25,1103319,0.002790512258321831,-0.0010764262648008671,-0.029937393284006797,-0.004649961250322909,-0.008218317135202186,1.9664506042148469,0.8210209678846279,1.3386742067232138,0.9749987347537825,1.7362220163402904,0.2152439986517959,0.24168824465987257,0.2858524721756228,0.26679297103201066,0.2104551470962504,879292.75
2010-10-21,3034.45,1153990,470.15,951384,423.6,1190182,986.2,1876177,0.005250778506592502,0.013254310344827491,-0.0058671673316123,0.02382559044900079,0.00911587799220212,1.976776000781734,0.8319030345925814,1.3308199811498553,0.9982286552963201,1.7520492044086236,0.21540612165454498,0.24195275887584056,0.2823390461366714,0.270329525521081,0.2104410308085021,1292933.25
2010-10-22,3053.15,1418218,448.9,3863860,416.85,857584,1040.2,4805202,0.00616256652770697,-0.045198340955014404,-0.01593484419263458,0.05475562766173181,-5.3747739552550966e-05,1.988958014396926,0.7943023975935548,1.3096135721017874,1.0528872918669967,1.7519550357243017,0.21563302971424386,0.26065449362400867,0.2835564407677374,0.2901965216848078,0.21046082308371997,2736216.0
2010-10-25,3019.15,653054,430.35,4624296,424.55,356204,1066.95,2578158,-0.011136039827718935,-0.04132323457340159,0.018471872376154552,0.025716208421457498,-0.002067798400877119,1.966808898732941,0.7614792532955811,1.3338045868677315,1.0799635609089524,1.7483323459030224,0.21425889902569872,0.2739775390381363,0.27593762002311323,0.29186285982278126,0.21057922681941985,2052928.0
2010-10-26,3013.85,865734,430.4,4866010,423.05,398644,1062.6,1753512,-0.001755460974115275,0.00011618450098738187,-0.0035331527499705695,-0.004077042035709355,-0.0023123678147019544,1.9633562424676727,0.7615677253826375,1.3290920515237163,1.0755605040740923,1.744289558456954,0.21432810748404882,0.2739253627664352,0.2761274961133978,0.29209994052070465,0.21076179347638105,1970975.0
2010-10-27,2980.2,1134087,430.75,1227270,417.3,444100,1048.2,1070691,-0.011165121024603097,0.0008131970260223387,-0.013591774021983194,-0.013551665725578643,-0.009373840936535649,1.9414351324061112,0.7621870299920332,1.311027332704992,1.0609848676552454,1.7279388655887187,0.2155324649392261,0.27371467614724043,0.27781564263832836,0.29339641487877544,0.211677744196417,969037.0
2010-10-28,2970.85,2279019,427.05,3366488,410.4,1472279,1052.9,2627845,-0.003137373330648896,-0.00858966918165982,-0.016534867002156783,0.004483877122686497,-0.005944508097944751,1.9353441255985155,0.7556400955498499,1.2893496701225224,1.0657421934308413,1.717667119009473,0.205658795202443,0.2613252657658054,0.27446167452339143,0.2812231388076601,0.19962625781535304,2436407.75
2010-10-29,2971.7,860753,419.75,970170,403.8,854233,1052.9,1106199,0.0002861134018883327,-0.017094017094017144,-0.01608187134502914,0.0,-0.008222443759289488,1.9358978534901152,0.742723170839596,1.2686145146088563,1.0657421934308413,1.7035436977262368,0.2055964772735577,0.26340303173927554,0.27113389260409193,0.28091694933828415,0.19963509667955695,947838.75
2010-11-01,3001.65,569118,423.7,984965,407.8,721194,1053.4,573974,0.01007840629942458,0.009410363311494807,0.00990589400693409,0.00047487890587905035,0.007467385630933132,1.9554086186117725,0.7497124657170621,1.2811812755262297,1.0662482919176068,1.7162647154563042,0.2064214570624073,0.26401005241117625,0.27170207475750496,0.2784225049311308,0.19977001366074054,712312.75
2010-11-02,3027.05,624813,433.85,1442069,406.05,685321,1049.45,782889,0.008462012559758758,0.023955628982770927,-0.0042913192741540485,-0.003749762673248558,0.00609413989878177,1.9719553109019259,0.7676722993895384,1.2756833176248787,1.0622501138721592,1.7267238727356378,0.20692552437374886,0.267956243589226,0.27103459920304834,0.2772394871030375,0.1991548001714155,883773.0
2010-11-03,3024.35,380942,434.7,1031618,406.1,990091,1052.8,1108939,-0.0008919575163939264,0.001959202489339562,0.00012313754463733062,0.0031921482681402935,0.001095632696430815,1.970196410540374,0.7691763248694994,1.2758404021363459,1.065640973733488,1.7286157278683147,0.2039852691602642,0.2643906937238517,0.27056419819599237,0.2739162341789921,0.1961664133779852,877897.5
2010-11-04,3077.15,689349,436.75,693243,412.05,1018546,1069.15,858720,0.01745829682411104,0.004715896020243804,0.014651563654272337,0.01553001519756858,0.01308894292404894,2.004592684277386,0.7728036804388172,1.294533459000939,1.082190394250721,1.7512414804679963,0.20603833942547406,0.2608372733948817,0.2704541264625725,0.27408293181423665,0.19557854768160757,814964.5
2010-11-05,3081.65,78995,438.05,137610,413.85,47736,1077.75,179483,0.001462392148579017,0.0029765311963365626,0.004368401892974161,0.008043773090772977,0.004212774582165679,2.0075241848799723,0.7751039547022871,1.300188501413757,1.0908952882230878,1.758619066064146,0.20359566001710255,0.25807643910096373,0.2691218375858381,0.27352511595063145,0.19343934632086743,110956.0
2010-11-08,3015.9,672690,431.2,684838,405.65,488984,1068.15,1124293,-0.02133597261207465,-0.01563748430544465,-0.01981394224960742,-0.0089074460681976,-0.01642371130883108,1.9646917038532958,0.7629832787755421,1.2744266415331413,1.0811781972771897,1.7297360142209026,0.2090652591967622,0.259926377537944,0.267845671085335,0.2747513985936586,0.19650391415781612,742701.25
2010-11-09,3059.8,658370,431.65,919005,404.85,534836,1091.1,1752043,0.014556185549918776,0.0010435992578849973,-0.0019721434734375487,0.021485746383934634,0.008778346929575215,1.9932901208429705,0.7637795275590509,1.2719132893496667,1.104408117819727,1.7449202370503143,0.21024633564359763,0.25986040156662965,0.2633177736489913,0.27695302149676265,0.1960639064935356,966063.5
2010-11-10,3082.65,1216054,436.55,982088,405.0,644734,1092.3,770112,0.007467808353487149,0.011351789644387988,0.0003705075954056891,0.0010998075336816626,0.005072478281740622,2.008175629458325,0.7724497920905913,1.2723845428840683,1.1056227541879642,1.7537713070561216,0.21019409506992706,0.26039788366777716,0.26200182525513493,0.27642663987792243,0.19538158758230317,903247.0
2010-11-11,3054.65,698299,428.65,336637,402.65,298004,1064.75,963048,-0.009083094091122845,-0.01809643797961291,-0.005802469135802513,-0.025222008605694346,-0.014551002453058154,1.9899351812644552,0.758471202335659,1.2650015708451112,1.0777367275671839,1.728252176465045,0.20774402206654713,0.25988192127383597,0.25375435156168835,0.2796681932210008,0.19242849737189055,573997.0
2010-11-12,2997.85,937432,425.2,604855,402.45,339633,1055.9,901165,-0.018594601672859423,-0.00804852443718651,-0.000496709300881637,-0.008311810284104215,-0.008862911423757946,1.9529331292140333,0.7523666283287582,1.2643732327992425,1.068778784351434,1.7129348305071184,0.2117393239943668,0.2603991704681472,0.25329817914059527,0.28067649248312604,0.1934120960097862,695771.25
2010-11-15,3030.05,731311,433.2,1017134,404.35,686914,1066.0,694698,0.010741031072268648,0.01881467544684856,0.004721083364393142,0.009565299744293876,0.010960522406951057,1.9739096446369842,0.7665221622578036,1.270342444234995,1.0790019737840975,1.7317094910985387,0.2106772384668534,0.26001970374062566,0.2533471365980565,0.2805867226036618,0.19352368089481523,782514.25
2010-11-16,2970.95,1046892,421.75,1048384,392.35,789156,1048.9,1089038,-0.019504628636491272,-0.026431209602954753,-0.0296772597996785,-0.016041275797373244,-0.022913593459124443,1.9354092700563512,0.7462620543218574,1.2326421614828746,1.0616934055367167,1.6920298038301995,0.21386970079117035,0.2659696390571695,0.2604190141965345,0.28343069455786646,0.19973777345526084,993367.5
2010-11-18,3003.95,891028,418.4,1142118,393.45,482957,1042.8,1382580,0.011107558188458322,-0.007943094250148275,0.002803619217535358,-0.0058156163599962785,3.811669896228165e-05,1.9569069411419837,0.7403344244890696,1.2360980207351524,1.0555190039981772,1.6920942984208673,0.21265098261345283,0.26533607329739484,0.2605071920246094,0.2839827999325058,0.19917730075835266,974670.75
2010-11-19,2963.8,708099,400.85,1114491,377.0,710936,1015.4,1086326,-0.013365735115431265,-0.04194550669216046,-0.04180963273605287,-0.02627541235136166,-0.030849071723751564,1.930751441321131,0.7092807219322266,1.1844172164624538,1.0277848069234266,1.639894760045531,0.2148072596943179,0.2758824278302138,0.2738717129582601,0.2902904341641794,0.2094521936222328,904963.0
2010-11-22,3043.7,1097518,418.3,2119945,390.25,753720,1039.1,1110618,0.026958634185842323,0.04353249345141563,0.035145888594164454,0.023340555446129452,0.032244392919387965,1.9828018631314952,0.7401574803149565,1.2260446120012536,1.0517738751961123,1.6927721710348846,0.2210719686306745,0.2898243447760075,0.2828697927982146,0.2932837077510711,0.21912126655953057,1270450.25
2010-11-23,3012.1,572484,417.05,1637555,396.0,1166201,1030.05,842224,-0.010382100732660882,-0.0029882859191967537,0.014734144778987934,-0.008709460109710299,-0.001836425495645,1.9622162144555564,0.7379456781385432,1.2441093308199782,1.0426134925856563,1.689663521061678,0.21782879744828396,0.289457332548693,0.27988515309632467,0.28917735005169504,0.2151400828401129,1054616.0
2010-11-24,2995.9,504861,409.7,655424,390.5,888864,1004.75,1504304,-0.005378307493111079,-0.017623786116772622,-0.01388888888888884,-0.02456191447017131,-0.015363224242235962,1.951662812286246,0.7249402813412328,1.2268300345585896,1.0170049091553208,1.6637048414936815,0.21806130015477368,0.29193146901175093,0.2766113225877595,0.2930930835623181,0.21675328568165708,888363.25
2010-11-25,3064.35,2291497,406.25,1968824,385.75,1301394,1021.8,2927503,0.022847892119229662,-0.008420795704173756,-0.01216389244558258,0.016969395371982943,0.004808149835364067,1.9962541936744747,0.718835707334332,1.2119070059692085,1.034262867554025,1.6717041836534037,0.22220175526333313,0.292325726270247,0.27190923233070474,0.29425514613696974,0.21648349266358133,2122304.5
2010-11-26,3042.05,1189474,407.5,1161380,392.0,1106829,1047.25,1808913,-0.0072772366080897655,0.003076923076922977,0.01620220349967605,0.024907026815423894,0.009227229195983289,1.981726979577214,0.7210475095107453,1.2315425699026048,1.0600232805303904,1.6871293813038575,0.21870572456856052,0.2919260838103726,0.2732543403513425,0.29618796474875053,0.2154129464097464,1316649.0
2010-11-29,3063.95,620541,417.75,1128688,393.55,558612,1071.3,2259446,0.0071990927170821895,0.02515337423312891,0.003954081632653095,0.022964908092623526,0.01481786416887193,1.9959936158431337,0.7391842873573347,1.236412189758087,1.084366617743812,1.712129035311331,0.21800101258048094,0.2963201844955535,0.25626848042358963,0.29580693337480835,0.2170211863406949,1141821.75
2010-11-30,3051.0,1134068,419.6,2061588,403.75,631757,1076.0,2404204,-0.004226570276930075,0.004428485936565085,0.02591792656587466,0.0043871931298422595,0.0076267588388379826,1.9875574085534689,0.7424577545784264,1.2684574300973894,1.089123943519408,1.7251870305646226,0.21785757140615059,0.2961395799129709,0.26166998491947024,0.29471114811722565,0.21721379063382804,1557904.25
